transaction_id,customer_id,beneficiary_id,device_id,country,amount_usd,hour,is_new_beneficiary,is_cross_border,transactions_last_60m,label_synthetic_fraud,amount_robust_z,is_odd_hour,device_customer_count,is_shared_device,beneficiary_customer_count,is_concentrated_beneficiary,high_velocity,alert_score,priority,alert_reasons
T000624,C0063,B0228,D0036,ID,120.12,1,0,0,7,0,-0.05319656833232986,1,7,1,8,1,0,30.0,Review,"odd-hour activity, shared device, beneficiary concentration"
T000664,C0031,B0097,D0023,CN,96.78,23,0,1,6,0,-0.6985443523316063,1,9,1,4,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T000688,C0090,B0108,D0032,US,206.08,3,0,0,6,0,-0.07761736015851237,1,6,1,9,1,0,30.0,Review,"odd-hour activity, shared device, beneficiary concentration"
T000707,C0002,B0077,D0155,MY,38.63,22,0,1,4,0,-0.8953253342475146,0,6,1,9,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T000730,C0099,B0247,D0142,CN,96.6,4,0,0,4,0,0.0,1,6,1,8,1,0,30.0,Review,"odd-hour activity, shared device, beneficiary concentration"
T000734,C0117,B0247,D0015,ID,149.84,23,0,1,5,0,-0.6745,1,2,0,8,1,0,30.0,Review,"cross-border, odd-hour activity, beneficiary concentration"
T000760,C0110,B0049,D0157,ID,21.35,2,0,1,6,0,-0.9673878288522694,1,4,1,5,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T000761,C0027,B0218,D0022,CN,39.56,2,0,1,4,0,-0.9531805952642769,1,8,1,5,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T000850,C0091,B0171,D0003,DE,57.67,2,0,0,3,0,-0.7011336743337458,1,9,1,8,1,0,30.0,Review,"odd-hour activity, shared device, beneficiary concentration"
T000887,C0008,B0190,D0024,ID,109.91,23,0,1,1,0,-0.6745,1,8,1,4,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T000908,C0026,B0036,D0025,ID,37.24,18,0,1,3,0,-0.8157186000417275,0,5,1,8,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T000972,C0063,B0193,D0043,US,29.42,13,0,1,1,0,-0.9739844972907884,0,7,1,8,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T000992,C0083,B0107,D0094,ID,150.28,1,0,1,3,0,-0.2939531336278299,1,8,1,6,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T001010,C0079,B0036,D0085,ID,64.21,5,0,1,4,0,-0.7567036927796131,0,7,1,8,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T001034,C0048,B0036,D0061,DE,54.88,0,0,0,3,0,-0.802261189891468,1,8,1,8,1,0,30.0,Review,"odd-hour activity, shared device, beneficiary concentration"
T001049,C0101,B0041,D0109,US,114.93,4,0,1,1,0,-0.3582458074890879,1,5,1,4,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T001052,C0055,B0144,D0010,SG,66.29,22,0,1,3,0,-0.7103819485953375,0,7,1,9,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T001053,C0076,B0064,D0081,DE,79.68,5,0,1,3,0,-0.565554393616494,0,10,1,10,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T001094,C0059,B0194,D0134,CN,77.96,1,0,1,1,0,0.0,1,11,1,5,0,0,30.0,Review,"cross-border, odd-hour activity, shared device"
T001116,C0074,B0001,D0175,ID,124.34,7,0,1,1,0,-0.5341225355025506,0,6,1,9,1,0,30.0,Review,"cross-border, shared device, beneficiary concentration"
T000840,C0137,B0117,D0007,ID,225.96,7,0,0,1,0,3.165366474380727,0,6,1,9,1,0,29.9,Review,"unusual amount, shared device, beneficiary concentration"
T000789,C0082,B0055,D0011,HK,297.8,22,1,0,4,0,1.5272772912105101,0,11,1,5,0,0,29.8,Review,"new beneficiary, shared device"
T000834,C0022,B0176,D0002,CN,374.17,23,0,0,4,0,3.146381904761905,1,12,1,4,0,0,29.8,Review,"unusual amount, odd-hour activity, shared device"
T000118,C0021,B0153,D0095,GB,401.76,5,0,1,1,0,3.0925282573410056,0,7,1,7,0,0,29.7,Review,"unusual amount, cross-border, shared device"
T000355,C0146,B0119,D0178,CN,434.09,13,0,1,4,0,2.9928232914923285,0,8,1,4,0,0,29.4,Review,"cross-border, shared device"
T000564,C0028,B0156,D0012,NL,404.83,14,1,0,2,0,1.406090429637252,0,6,1,3,0,0,29.4,Review,"new beneficiary, shared device"
T000951,C0015,B0085,D0029,ID,510.7,6,0,0,2,0,6.2007801369863005,0,7,1,7,0,0,29.4,Review,"unusual amount, shared device"
T001124,C0037,B0169,D0031,GB,352.77,11,0,1,5,0,3.0047398299939285,0,9,1,6,0,0,29.4,Review,"unusual amount, cross-border, shared device"
T000179,C0136,B0131,D0174,GB,500.44,0,0,0,2,0,2.904807056370155,1,9,1,4,0,0,29.1,Review,"odd-hour activity, shared device"
T000540,C0004,B0053,D0031,ID,443.87,20,1,0,2,0,1.3055125,0,9,1,5,0,0,29.1,Review,"new beneficiary, shared device"
T000667,C0076,B0029,D0149,DE,599.5,0,0,0,1,0,2.9098739654061556,1,8,1,7,0,0,29.1,Review,"odd-hour activity, shared device"
T000604,C0021,B0068,D0172,NL,378.99,18,0,1,4,0,2.8659034233436618,0,6,1,2,0,0,29.0,Review,"cross-border, shared device"
T000527,C0139,B0246,D0111,ID,321.25,5,1,0,2,0,1.149118117997788,0,10,1,3,0,0,28.6,Review,"new beneficiary, shared device"
T000676,C0109,B0032,D0134,ID,325.88,18,1,0,5,0,1.1546063162297822,0,11,1,2,0,0,28.6,Review,"new beneficiary, shared device"
T000008,C0105,B0187,D0128,HK,767.13,17,0,1,4,0,2.7155813195764322,0,6,1,6,0,0,28.5,Review,"cross-border, shared device"
T000279,C0010,B0060,D0104,SG,139.56,10,0,1,5,0,2.7144739631336416,0,9,1,5,0,0,28.5,Review,"cross-border, shared device"
T000153,C0138,B0129,D0039,US,310.85,4,0,0,2,0,2.6968954694323153,1,12,1,5,0,0,28.4,Review,"odd-hour activity, shared device"
T000598,C0117,B0049,D0063,ID,707.11,16,1,0,1,0,1.0721478392193307,0,5,1,5,0,0,28.4,Review,"new beneficiary, shared device"
T000835,C0129,B0256,D0002,HK,231.86,16,0,0,3,0,2.6972267125250786,0,12,1,10,1,0,28.4,Review,"shared device, beneficiary concentration"
T001189,C0085,B0248,D0117,ID,308.78,9,1,0,5,0,1.069119135728781,0,6,1,4,0,0,28.3,Review,"new beneficiary, shared device"
T000512,C0112,B0122,D0017,ID,448.54,20,0,1,3,0,2.6016235109088477,0,6,1,7,0,0,28.1,Review,"cross-border, shared device"
T000260,C0089,B0134,D0029,ID,161.78,11,1,0,5,0,0.949654443127962,0,7,1,7,0,0,28.0,Review,"new beneficiary, shared device"
T000969,C0139,B0243,D0076,DE,287.87,10,1,0,3,0,0.9325983314901187,0,8,1,6,0,0,27.9,Review,"new beneficiary, shared device"
T000333,C0047,B0242,D0167,TH,220.33,13,1,0,2,0,0.8899356926125457,0,12,1,5,0,0,27.8,Review,"new beneficiary, shared device"
T000444,C0074,B0154,D0087,ID,277.33,20,1,1,1,0,0.8886232938094579,0,3,0,3,0,0,27.8,Review,"new beneficiary, cross-border"
T000536,C0024,B0207,D0041,GB,614.66,11,1,0,6,0,0.8666863013698628,0,10,1,6,0,0,27.7,Review,"new beneficiary, shared device"
T000697,C0109,B0149,D0032,CN,278.89,22,1,0,4,0,0.8599906348763707,0,6,1,4,0,0,27.7,Review,"new beneficiary, shared device"
T000841,C0044,B0076,D0038,GB,256.23,20,1,0,3,0,0.836466613162119,0,8,1,5,0,0,27.6,Review,"new beneficiary, shared device"
T000999,C0145,B0148,D0002,GB,315.85,1,0,0,3,0,2.4236828673602084,1,12,1,5,0,0,27.6,Review,"odd-hour activity, shared device"
T000600,C0097,B0136,D0119,CN,548.4,5,1,0,1,0,0.6590756879479184,0,5,1,3,0,0,27.1,Review,"new beneficiary, shared device"
T000668,C0130,B0197,D0127,CN,390.82,6,1,0,4,0,0.6745,0,9,1,4,0,0,27.1,Review,"new beneficiary, shared device"
T000059,C0112,B0140,D0085,ID,755.52,12,0,0,1,0,5.373113405166643,0,7,1,4,0,0,26.8,Review,"unusual amount, shared device"
T000115,C0076,B0234,D0019,ID,250.35,21,1,0,3,0,0.575516280913912,0,9,1,4,0,0,26.8,Review,"new beneficiary, shared device"
T000213,C0119,B0065,D0033,ID,215.36,16,0,0,2,0,5.349464862785329,0,5,1,4,0,0,26.7,Review,"unusual amount, shared device"
T000935,C0067,B0115,D0013,ID,783.86,10,1,0,2,0,0.5044042728224352,0,9,1,4,0,0,26.6,Review,"new beneficiary, shared device"
T000910,C0014,B0074,D0169,CN,199.54,17,1,0,3,0,0.4704471544715447,0,5,1,5,0,0,26.5,Review,"new beneficiary, shared device"
T000244,C0098,B0113,D0084,MY,351.81,4,0,0,4,0,2.034266570386136,1,9,1,3,0,0,26.4,Review,"odd-hour activity, shared device"
T000190,C0046,B0236,D0062,ID,295.2,1,0,0,3,0,2.029943922607579,1,7,1,4,0,0,26.3,Review,"odd-hour activity, shared device"
T000038,C0125,B0033,D0122,SG,414.91,0,0,0,3,0,1.9796629843548479,1,8,1,6,0,0,26.2,Review,"odd-hour activity, shared device"
T000266,C0088,B0029,D0097,MY,413.54,13,1,0,4,0,0.35659152849071224,0,9,1,7,0,0,26.1,Review,"new beneficiary, shared device"
T000288,C0086,B0001,D0102,SG,618.31,12,0,0,2,0,1.9376826874043849,0,11,1,9,1,0,26.1,Review,"shared device, beneficiary concentration"
T000543,C0030,B0119,D0137,GB,273.35,10,1,0,5,0,0.29776433685276255,0,9,1,4,0,0,25.9,Review,"new beneficiary, shared device"
T001164,C0080,B0031,D0143,CN,257.33,12,1,0,3,0,0.2387040011826156,0,11,1,4,0,0,25.7,Review,"new beneficiary, shared device"
T001069,C0051,B0031,D0094,MY,363.3,19,1,0,2,0,0.18423559322033892,0,8,1,4,0,0,25.6,Review,"new beneficiary, shared device"
T000034,C0084,B0195,D0057,ID,607.84,6,0,0,3,0,1.7544946914730748,0,4,1,9,1,0,25.5,Review,"shared device, beneficiary concentration"
T000369,C0004,B0236,D0086,SG,1166.54,5,0,0,4,0,4.970481785714286,0,9,1,4,0,0,25.5,Review,"unusual amount, shared device"
T000379,C0057,B0030,D0070,ID,283.61,6,1,0,2,0,0.16900143931382916,0,6,1,6,0,0,25.5,Review,"new beneficiary, shared device"
T001181,C0092,B0047,D0001,CN,256.5,21,1,0,3,0,0.1617463098021427,0,14,1,5,0,0,25.5,Review,"new beneficiary, shared device"
T000445,C0077,B0035,D0082,SG,112.26,13,1,0,2,0,0.12287180034129688,0,5,1,6,0,0,25.4,Review,"new beneficiary, shared device"
T000503,C0145,B0177,D0155,HK,251.19,10,0,1,4,0,1.7147561768530557,0,6,1,6,0,0,25.4,Review,"cross-border, shared device"
T001108,C0137,B0040,D0146,ID,162.74,21,0,0,3,0,1.7184071937563627,0,7,1,8,1,0,25.4,Review,"shared device, beneficiary concentration"
T000065,C0062,B0062,D0084,CN,1526.95,17,0,0,3,0,4.884871001955978,0,9,1,3,0,0,25.3,Review,"unusual amount, shared device"
T000978,C0086,B0125,D0105,HK,573.98,14,0,1,2,0,1.6835556688764233,0,6,1,5,0,0,25.3,Review,"cross-border, shared device"
T000047,C0067,B0223,D0139,SG,1479.8,3,0,0,3,0,1.6687859815846693,1,7,1,7,0,0,25.2,Review,"odd-hour activity, shared device"
T000112,C0118,B0091,D0153,ID,181.43,21,1,0,2,0,0.05306632520409754,0,6,1,3,0,0,25.2,Review,"new beneficiary, shared device"
T000317,C0110,B0126,D0078,ID,178.72,12,1,0,3,0,0.055509588513057664,0,10,1,1,0,0,25.2,Review,"new beneficiary, shared device"
T000608,C0078,B0125,D0077,SG,177.16,15,1,0,3,0,0.06467765786452352,0,4,1,5,0,0,25.2,Review,"new beneficiary, shared device"
T000617,C0038,B0061,D0096,ID,262.03,10,0,0,1,0,1.6581525041538088,0,7,1,8,1,0,25.2,Review,"shared device, beneficiary concentration"
T001152,C0076,B0195,D0094,US,414.13,19,0,0,3,0,1.6705215839817618,0,8,1,9,1,0,25.2,Review,"shared device, beneficiary concentration"
T000138,C0005,B0077,D0090,CN,350.39,14,0,0,3,0,1.6364219262458999,0,4,1,9,1,0,25.1,Review,"shared device, beneficiary concentration"
T000526,C0047,B0203,D0033,TH,118.18,20,1,0,2,0,0.036629915165025735,0,5,1,3,0,0,25.1,Review,"new beneficiary, shared device"
T000550,C0103,B0187,D0093,ID,393.37,11,0,1,5,0,1.6327635690277602,0,4,1,6,0,0,25.1,Review,"cross-border, shared device"
T000712,C0079,B0230,D0137,SG,112.84,16,1,0,4,0,0.017268345917885924,0,9,1,6,0,0,25.1,Review,"new beneficiary, shared device"
T000033,C0014,B0252,D0030,HK,29.97,10,1,0,4,0,-1.1609173441734413,0,4,1,3,0,0,25.0,Review,"new beneficiary, shared device"
T000125,C0129,B0225,D0012,ID,92.34,6,1,0,6,0,0.0,0,6,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000145,C0149,B0049,D0145,DE,26.43,6,1,0,1,0,-1.4624068652849738,0,5,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000151,C0129,B0016,D0002,MY,88.02,17,1,0,2,0,-0.08351504729148768,0,12,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000203,C0075,B0078,D0140,MY,48.19,22,1,0,2,0,-1.812209715475365,0,8,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000217,C0012,B0165,D0178,ID,188.51,22,1,0,3,0,0.0,0,8,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000219,C0068,B0223,D0118,CN,59.8,19,1,1,2,0,-0.6753192307692307,0,3,0,7,0,0,25.0,Review,"new beneficiary, cross-border"
T000236,C0108,B0027,D0005,US,59.28,18,1,0,2,0,-0.7176445533548907,0,6,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000300,C0004,B0218,D0022,ID,50.64,21,1,0,4,0,-0.6887253571428572,0,8,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000312,C0101,B0060,D0003,HK,241.08,20,0,1,3,0,1.5964561222145641,0,9,1,5,0,0,25.0,Review,"cross-border, shared device"
T000320,C0116,B0120,D0030,ID,36.41,17,1,0,3,0,-0.7317731324278439,0,4,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000332,C0056,B0003,D0094,US,90.88,8,1,0,4,0,-0.7303503184713376,0,8,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000439,C0013,B0048,D0039,SG,31.94,6,1,0,5,0,-0.8432900597102583,0,12,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000468,C0090,B0176,D0029,HK,221.18,7,1,0,3,0,0.0,0,7,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000510,C0036,B0055,D0063,NL,158.22,5,1,0,1,0,-0.19181650674454173,0,5,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000596,C0121,B0053,D0113,TH,31.81,17,1,0,4,0,-0.7401501704478665,0,10,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000616,C0096,B0029,D0083,ID,69.35,15,1,0,2,0,-0.4491033232229988,0,5,1,7,0,0,25.0,Review,"new beneficiary, shared device"
T000618,C0040,B0066,D0039,HK,70.62,20,1,0,5,0,-1.2198897861522355,0,12,1,7,0,0,25.0,Review,"new beneficiary, shared device"
T000651,C0074,B0022,D0150,CN,139.54,8,1,0,2,0,-0.39276861298772936,0,8,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000656,C0080,B0221,D0086,HK,66.71,18,1,0,1,0,-0.6060329654084952,0,9,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000657,C0115,B0098,D0144,CN,85.88,12,1,0,2,0,-0.2557155179462023,0,10,1,3,0,0,25.0,Review,"new beneficiary, shared device"
T000703,C0026,B0187,D0003,MY,40.82,16,1,0,2,0,-0.7653386709785103,0,9,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000732,C0063,B0125,D0083,CN,125.36,5,1,0,2,0,0.0,0,5,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000865,C0127,B0153,D0095,HK,51.65,19,1,0,2,0,-0.4755986415948683,0,7,1,7,0,0,25.0,Review,"new beneficiary, shared device"
T000872,C0031,B0168,D0074,HK,396.6,13,1,0,2,0,0.0,0,6,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000897,C0077,B0244,D0038,DE,48.17,9,1,0,3,0,-0.6148194112627986,0,8,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T000903,C0033,B0045,D0108,SG,196.73,17,1,0,1,0,0.0,0,8,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000905,C0069,B0226,D0022,GB,129.28,22,1,0,2,0,-0.3205073905450917,0,8,1,1,0,0,25.0,Review,"new beneficiary, shared device"
T000907,C0062,B0199,D0050,NL,125.26,8,1,0,3,0,-0.32430779084823264,0,5,1,2,0,0,25.0,Review,"new beneficiary, shared device"
T000919,C0039,B0142,D0046,ID,70.67,10,1,0,2,0,0.0,0,4,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T000933,C0039,B0135,D0045,CN,49.77,9,1,0,2,0,-0.6745,0,7,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T000958,C0096,B0164,D0157,GB,44.01,10,1,0,3,0,-0.6745,0,4,1,3,0,0,25.0,Review,"new beneficiary, shared device"
T001008,C0076,B0218,D0115,GB,166.53,8,1,0,2,0,0.0151099767061507,0,7,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T001023,C0131,B0007,D0108,ID,20.03,14,1,0,2,0,-1.1309596955033634,0,8,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T001062,C0104,B0259,D0170,HK,270.94,22,1,0,4,0,0.0,0,8,1,5,0,0,25.0,Review,"new beneficiary, shared device"
T001102,C0071,B0038,D0115,MY,71.91,15,1,0,3,0,-0.8796953286749483,0,7,1,3,0,0,25.0,Review,"new beneficiary, shared device"
T001111,C0095,B0073,D0174,GB,35.04,9,1,0,4,0,-1.6229737016574586,0,9,1,7,0,0,25.0,Review,"new beneficiary, shared device"
T001154,C0137,B0121,D0128,MY,65.48,17,1,0,2,0,-0.5076487953851373,0,6,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T001160,C0052,B0054,D0084,MY,69.04,10,1,0,2,0,-1.328044306362286,0,9,1,4,0,0,25.0,Review,"new beneficiary, shared device"
T001170,C0138,B0046,D0045,ID,68.16,22,1,0,3,0,-0.28153256914119357,0,7,1,6,0,0,25.0,Review,"new beneficiary, shared device"
T001195,C0079,B0123,D0045,CN,109.47,20,1,0,5,0,-0.036366977347805515,0,7,1,3,0,0,25.0,Review,"new beneficiary, shared device"
T000015,C0108,B0020,D0001,DE,226.44,11,0,1,3,0,1.5610421887631365,0,14,1,3,0,0,24.9,Low,"cross-border, shared device"
T000485,C0070,B0093,D0064,ID,381.62,22,0,1,3,0,1.5523443009923887,0,4,1,1,0,0,24.9,Low,"cross-border, shared device"
T000637,C0036,B0244,D0144,CN,347.53,4,0,0,1,0,1.5838696982339038,1,10,1,6,0,0,24.9,Low,"odd-hour activity, shared device"
T000546,C0009,B0254,D0020,ID,463.11,10,0,0,4,0,4.751488452538408,0,7,1,5,0,0,24.8,Low,"unusual amount, shared device"
T000348,C0141,B0221,D0145,TH,848.63,0,0,0,4,0,1.517768193783967,1,5,1,6,0,0,24.7,Low,"odd-hour activity, shared device"
T000497,C0018,B0122,D0119,GB,327.83,21,0,1,3,0,1.4335025642470693,0,5,1,7,0,0,24.5,Low,"cross-border, shared device"
T001012,C0120,B0201,D0177,NL,511.35,21,0,0,6,0,1.400816383561644,0,7,1,8,1,0,24.4,Low,"shared device, beneficiary concentration"
T001175,C0002,B0182,D0171,HK,531.91,5,0,1,3,0,1.385904422351731,0,1,0,9,1,0,24.3,Low,"cross-border, beneficiary concentration"
T000632,C0050,B0247,D0049,GB,590.68,8,0,0,5,0,1.3353440336837075,0,6,1,8,1,0,24.2,Low,"shared device, beneficiary concentration"
T001047,C0036,B0150,D0058,ID,322.22,0,0,0,3,0,1.346467459324156,1,6,1,3,0,0,24.2,Low,"odd-hour activity, shared device"
T001178,C0029,B0036,D0154,GB,259.5,12,0,0,4,0,1.3345168711656443,0,5,1,8,1,0,24.2,Low,"shared device, beneficiary concentration"
T000055,C0075,B0169,D0149,DE,724.88,20,0,0,2,0,4.5226605829285225,0,8,1,6,0,0,24.1,Low,"unusual amount, shared device"
T000987,C0093,B0080,D0139,GB,220.34,17,0,1,1,0,1.2548602809324583,0,7,1,6,0,0,23.9,Low,"cross-border, shared device"
T001081,C0139,B0198,D0144,ID,831.17,13,0,0,3,0,4.456720560657787,0,10,1,5,0,0,23.9,Low,"unusual amount, shared device"
T000549,C0078,B0209,D0096,ID,361.17,18,0,1,3,0,1.2046523536165328,0,7,1,2,0,0,23.8,Low,"cross-border, shared device"
T000749,C0047,B0001,D0178,SG,260.22,8,0,0,4,0,1.22315514892563,0,8,1,9,1,0,23.8,Low,"shared device, beneficiary concentration"
T001088,C0149,B0213,D0172,MY,180.44,0,0,0,3,0,1.2287782383419685,1,6,1,3,0,0,23.8,Low,"odd-hour activity, shared device"
T001056,C0150,B0178,D0003,MY,491.09,9,0,0,2,0,4.382040286877988,0,9,1,3,0,0,23.7,Low,"unusual amount, shared device"
T000198,C0018,B0170,D0130,SG,289.58,17,0,0,2,0,1.1427042662308387,0,5,1,9,1,0,23.6,Low,"shared device, beneficiary concentration"
T000017,C0077,B0132,D0111,US,477.84,19,0,0,1,0,4.330784940273037,0,10,1,5,0,0,23.5,Low,"unusual amount, shared device"
T000474,C0071,B0197,D0040,DE,301.77,3,0,0,1,0,1.1265232272256729,1,5,1,4,0,0,23.5,Low,"odd-hour activity, shared device"
T000157,C0019,B0090,D0143,CN,391.27,4,0,0,2,0,1.0759773260687344,1,11,1,6,0,0,23.4,Low,"odd-hour activity, shared device"
T000524,C0124,B0190,D0097,ID,187.98,12,0,1,3,0,1.0493987005058434,0,9,1,4,0,0,23.3,Low,"cross-border, shared device"
T000601,C0093,B0015,D0140,CN,211.02,23,0,0,3,0,1.0669840107591169,1,8,1,4,0,0,23.3,Low,"odd-hour activity, shared device"
T000323,C0093,B0050,D0021,ID,208.93,12,0,1,3,0,1.0248529587567259,0,6,1,5,0,0,23.2,Low,"cross-border, shared device"
T000381,C0001,B0077,D0056,US,170.41,16,0,0,2,0,1.022951517857143,0,7,1,9,1,0,23.2,Low,"shared device, beneficiary concentration"
T000469,C0028,B0138,D0155,GB,338.64,5,0,0,6,0,1.0232317125460935,0,6,1,9,1,0,23.2,Low,"shared device, beneficiary concentration"
T000758,C0058,B0138,D0179,ID,304.4,5,0,0,1,0,1.0153527635856947,0,6,1,9,1,0,23.2,Low,"shared device, beneficiary concentration"
T000037,C0129,B0002,D0002,ID,143.67,7,0,1,4,0,0.9923211521926051,0,12,1,5,0,0,23.1,Low,"cross-border, shared device"
T000321,C0049,B0224,D0113,ID,389.99,3,0,0,3,0,0.9951264020070838,1,10,1,5,0,0,23.1,Low,"odd-hour activity, shared device"
T001129,C0084,B0007,D0034,SG,429.88,22,0,1,3,0,0.955493027358051,0,12,1,6,0,0,23.0,Low,"cross-border, shared device"
T000349,C0028,B0128,D0075,US,320.09,14,0,1,3,0,0.9159340965611865,0,8,1,4,0,0,22.9,Low,"cross-border, shared device"
T000490,C0091,B0025,D0035,SG,430.23,0,0,0,3,0,0.9362659477422298,1,10,1,4,0,0,22.9,Low,"odd-hour activity, shared device"
T001039,C0066,B0124,D0168,SG,184.82,9,0,1,3,0,0.9262036585365854,0,11,1,5,0,0,22.9,Low,"cross-border, shared device"
T000069,C0012,B0247,D0005,HK,295.21,12,0,0,4,0,0.8963650516876323,0,6,1,8,1,0,22.8,Low,"shared device, beneficiary concentration"
T000390,C0023,B0008,D0150,MY,175.13,5,0,1,3,0,0.8833431225370612,0,8,1,5,0,0,22.8,Low,"cross-border, shared device"
T000659,C0011,B0136,D0070,ID,570.96,9,0,1,4,0,0.8807523582433706,0,6,1,3,0,0,22.8,Low,"cross-border, shared device"
T000117,C0006,B0184,D0124,CN,616.19,23,0,0,2,0,0.8752052095929063,1,5,1,3,0,0,22.7,Low,"odd-hour activity, shared device"
T000238,C0065,B0170,D0134,ID,430.18,21,0,0,4,0,0.8726841138935708,0,11,1,9,1,0,22.7,Low,"shared device, beneficiary concentration"
T000663,C0006,B0220,D0069,ID,1794.96,15,0,0,3,0,4.079882214832729,0,6,1,6,0,0,22.7,Low,"unusual amount, shared device"
T000606,C0081,B0012,D0067,ID,351.81,7,0,1,2,0,0.8223872413581385,0,11,1,4,0,0,22.6,Low,"cross-border, shared device"
T000811,C0007,B0129,D0172,NL,279.17,16,0,1,3,0,0.8332550662929827,0,6,1,5,0,0,22.6,Low,"cross-border, shared device"
T000856,C0128,B0095,D0034,MY,881.15,21,0,1,4,0,0.8193105993765072,0,12,1,3,0,0,22.6,Low,"cross-border, shared device"
T000678,C0013,B0233,D0146,ID,282.91,0,0,0,2,0,0.81371135963195,1,7,1,5,0,0,22.5,Low,"odd-hour activity, shared device"
T001001,C0122,B0095,D0146,TH,445.49,18,0,1,4,0,0.7974220553758494,0,7,1,3,0,0,22.5,Low,"cross-border, shared device"
T000263,C0045,B0013,D0027,HK,427.76,17,0,1,2,0,0.7528066221961085,0,5,1,7,0,0,22.4,Low,"cross-border, shared device"
T000671,C0143,B0012,D0076,HK,637.89,2,0,0,3,0,0.7596058029211448,1,8,1,4,0,0,22.4,Low,"odd-hour activity, shared device"
T000779,C0041,B0015,D0039,ID,289.51,13,0,1,2,0,0.769305270863836,0,12,1,4,0,0,22.4,Low,"cross-border, shared device"
T001043,C0063,B0118,D0082,SG,199.56,22,0,0,5,0,0.7532796508127633,0,5,1,9,1,0,22.4,Low,"shared device, beneficiary concentration"
T000066,C0049,B0010,D0035,DE,336.79,21,0,1,1,0,0.7303433441558443,0,10,1,4,0,0,22.3,Low,"cross-border, shared device"
T000778,C0018,B0089,D0054,DE,237.57,13,0,0,4,0,0.7472946066275926,0,7,1,9,1,0,22.3,Low,"shared device, beneficiary concentration"
T000180,C0076,B0141,D0102,ID,746.94,20,0,0,1,0,3.895632799722457,0,11,1,3,0,0,22.2,Low,"unusual amount, shared device"
T000229,C0083,B0070,D0111,HK,256.38,2,0,0,2,0,0.6939603119823302,1,10,1,4,0,0,22.2,Low,"odd-hour activity, shared device"
T000569,C0097,B0018,D0129,SG,556.76,23,0,0,1,0,0.6899243120520816,1,4,1,3,0,0,22.2,Low,"odd-hour activity, shared device"
T000797,C0146,B0144,D0041,ID,190.0,20,0,0,4,0,0.6966070432357043,0,10,1,9,1,0,22.2,Low,"shared device, beneficiary concentration"
T000178,C0025,B0195,D0081,MY,187.75,18,0,0,1,0,0.6745,0,10,1,9,1,0,22.1,Low,"shared device, beneficiary concentration"
T000183,C0075,B0090,D0053,DE,313.82,14,0,1,3,0,0.6745,0,4,1,6,0,0,22.1,Low,"cross-border, shared device"
T000480,C0017,B0134,D0175,CN,168.92,23,0,0,3,0,0.6745,1,6,1,7,0,0,22.1,Low,"odd-hour activity, shared device"
T000683,C0144,B0047,D0050,ID,351.34,12,0,1,2,0,0.6745,0,5,1,5,0,0,22.1,Low,"cross-border, shared device"
T000784,C0019,B0195,D0011,ID,320.26,5,0,0,2,0,0.6745,0,11,1,9,1,0,22.1,Low,"shared device, beneficiary concentration"
T000821,C0004,B0079,D0126,NL,316.64,23,0,1,2,0,0.6602746428571428,1,2,0,7,0,0,22.1,Low,"cross-border, odd-hour activity"
T000826,C0014,B0123,D0139,SG,220.75,0,0,0,1,0,0.6745,1,7,1,3,0,0,22.1,Low,"odd-hour activity, shared device"
